"","ID","SeriousDlqin2yrs","RevolvingUtilization","No_of_30_59_DPD","DebtRatio","MonthlyIncome","No_Of_OpenCreditLines","No_of_90_DPD","No_of_RealEstateLoans","No_of_60_89_DPD","Gender","age","Martial_Status","NumberOfDependents","Own_House","No_Years_address","percentile_score","Income_segment","Life_Stage_Segment","City","State"
"601",24493,1,0.9999999,0,0.466583385,1600,2,3,1,0,0,44,"Married",1,0,2,6.64164259972868,"Very Low Value Customers","Pre-retired","Patna","Bihar"
"602",24502,1,0.9999999,0,0,1600,0,1,0,0,0,36,"Married",1,0,3,6.64247488576874,"Very Low Value Customers","Married_with_youndKids","Bangalore","Karnataka"
"603",26548,1,0.76325604,1,1.102435978,1600,7,0,2,0,0,49,"Single",3,0,1,6.6483008880492,"Very Low Value Customers","Pre-retired","Panjim","Goa"
"604",27143,1,0.9999999,0,0.883822611,1600,4,0,1,0,1,63,"Single",0,0,3,6.65163003220947,"Very Low Value Customers","Retired","Dispur","Assam"
"605",32359,1,0.373717172,0,0.792004997,1600,21,0,0,0,1,45,"Single",0,0,3,6.6632820367704,"Very Low Value Customers","Pre-retired","Patna","Bihar"
"606",32943,1,0.958279009,0,0.333541537,1600,12,1,0,0,0,72,"Single",0,1,3,6.66494660885053,"Very Low Value Customers","Retired","Gandhinagar","Gujarat"
"607",34284,1,0.9999999,0,0.234853217,1600,1,0,0,0,0,22,"Single",0,0,2,6.6682757530108,"Very Low Value Customers","Student","Thiruvananthapuram","Kerala"
"608",34410,1,1.04636291,1,0.026858214,1600,5,1,0,0,0,70,"Single",0,1,3,6.67077261113099,"Very Low Value Customers","Retired","Itanagar","Arunachal Pradesh"
"609",36089,1,0.9999999,0,0.031230481,1600,2,2,0,0,1,38,"Single",0,0,1,6.67410175529126,"Very Low Value Customers","Married_with_youndKids","Chandigarh","Haryana"
"610",41135,1,0.573796369,0,0.322923173,1600,8,0,0,1,1,36,"Single",2,0,1,6.68076004361179,"Very Low Value Customers","Married_with_youndKids","Jammu","JK"
"611",42517,1,0.89536685,2,1.220487196,1600,6,0,1,0,0,54,"Single",1,0,2,6.68325690173199,"Very Low Value Customers","Pre-retired","Bangalore","Karnataka"
"612",45510,1,0.9999999,1,0.339787633,1600,1,1,1,0,1,44,"Single",0,1,1,6.69324433421278,"Very Low Value Customers","Pre-retired","Aizawl","Mizoram"
"613",47426,1,0.146518943,0,1.57339163,1600,17,0,1,0,0,32,"Single",0,0,3,6.69823805045318,"Very Low Value Customers","Married_with_youndKids","Kolkata","West Bengal"
"614",52544,1,0.9999999,0,0.006870706,1600,2,0,0,0,0,29,"Married",0,0,2,6.70989005501411,"Very Low Value Customers","Married_with_youndKids","Ranchi","Jharkhand"
"615",53936,1,0.789779363,0,0.50780762,1600,16,0,0,0,0,75,"Single",0,0,2,6.71238691313431,"Very Low Value Customers","Retired","Gandhinagar","Gujarat"
"616",54097,1,0.042796006,1,0.13054341,1600,2,0,0,0,1,67,"Single",1,0,2,6.71321919917437,"Very Low Value Customers","Retired","Hyderabad","Andhra Pradesh"
"617",60054,1,0.660930795,0,0.39287945,1600,7,0,0,0,1,38,"Single",3,0,2,6.72403891769523,"Very Low Value Customers","Married_with_youndKids","Gandhinagar","Gujarat"
"618",61010,1,0.9999999,0,0.029356652,1600,1,2,0,0,0,25,"Single",1,0,1,6.72653577581543,"Very Low Value Customers","UnMarried_employed","Thiruvananthapuram","Kerala"
"619",62565,1,0.88721738,1,1.11555278,1600,12,0,0,0,0,44,"Single",0,0,2,6.7298649199757,"Very Low Value Customers","Pre-retired","Raipur","Chhattisgarh"
"620",65801,1,0.9999999,0,0.007495315,1600,0,1,0,0,1,23,"Single",0,0,2,6.73569092225616,"Very Low Value Customers","UnMarried_employed","Patna","Bihar"
"621",68429,1,3.306693307,0,0.308557152,1600,4,0,0,0,1,50,"Single",2,0,1,6.74068463849656,"Very Low Value Customers","Pre-retired","Srinagar","JK"
"622",75699,1,0.221186397,1,0.237351655,1600,7,0,0,0,0,35,"Single",0,1,1,6.75400121513762,"Very Low Value Customers","Married_with_youndKids","Ranchi","Jharkhand"
"623",75700,1,0.638961776,0,0.564647096,1600,10,0,0,0,0,30,"Married",0,0,3,6.75483350117768,"Very Low Value Customers","Married_with_youndKids","Bangalore","Karnataka"
"624",82092,1,0.11458731,1,0.647720175,1600,14,0,3,1,0,61,"Single",2,1,2,6.76565321969855,"Very Low Value Customers","Retired","Jammu","JK"
"625",82338,1,0.87446505,0,0.241723923,1600,2,2,0,0,0,24,"Single",0,0,1,6.76815007781874,"Very Low Value Customers","UnMarried_employed","Lucknow","Uttar Pradesh"
"626",83178,1,0.8965826,0,0.151780137,1600,6,0,0,0,0,29,"Single",0,1,3,6.76981464989888,"Very Low Value Customers","Married_with_youndKids","Srinagar","JK"
"627",83257,1,0.9999999,0,0.372891943,1600,3,3,0,0,0,32,"Single",0,1,2,6.77064693593894,"Very Low Value Customers","Married_with_youndKids","Agartala","Tripura"
"628",85509,1,0.9999999,0,0.202373517,1600,5,0,0,1,0,23,"Single",0,0,2,6.77397608009921,"Very Low Value Customers","UnMarried_employed","Gangtok","Sikkim"
"629",86117,1,0.373253493,0,3.52529669,1600,6,3,2,0,1,53,"Single",0,0,1,6.77564065217934,"Very Low Value Customers","Pre-retired","Raipur","Chhattisgarh"
"630",92670,1,0.983008496,3,1.069331668,1600,6,1,1,2,0,40,"Single",1,0,3,6.78479579862007,"Very Low Value Customers","Married_with_youndKids","Shimla","Himachal Pradesh"
"631",98277,1,0,1,0,1600,2,0,0,0,0,24,"Single",0,0,1,6.7939509450608,"Very Low Value Customers","UnMarried_employed","Patna","Bihar"
"632",99748,1,0.9999999,1,0.240474703,1600,3,4,0,0,0,43,"Single",0,1,2,6.796447803181,"Very Low Value Customers","Pre-retired","Dispur","Assam"
"633",102573,1,0.747354387,1,2.472204872,1600,9,5,2,2,1,49,"Married",1,1,3,6.80144151942139,"Very Low Value Customers","Pre-retired","Chandigarh","Haryana"
"634",104990,1,0.788873039,0,0.214865709,1600,4,0,0,0,1,40,"Single",2,1,2,6.80809980774192,"Very Low Value Customers","Married_with_youndKids","Hyderabad","Andhra Pradesh"
"635",115083,1,0.9999999,0,0.778888195,1600,1,0,1,1,1,37,"Single",0,1,1,6.82641010062338,"Very Low Value Customers","Married_with_youndKids","Kohima","Nagaland"
"636",122863,1,0.9999999,0,0.001249219,1600,1,0,0,0,0,48,"Single",0,0,2,6.83806210518431,"Very Low Value Customers","Pre-retired","Agartala","Tripura"
"637",123486,1,0.9999999,1,0.21299188,1600,2,4,0,0,0,53,"Single",0,1,2,6.83972667726444,"Very Low Value Customers","Pre-retired","Raipur","Chhattisgarh"
"638",128354,1,0.520593606,0,1.808869457,1600,6,0,2,0,0,38,"Married",0,1,2,6.8480495376651,"Very Low Value Customers","Married_with_youndKids","Thiruvananthapuram","Kerala"
"639",132739,1,0.10719755,0,0.219237976,1600,8,0,0,1,1,26,"Single",0,0,1,6.86635983054656,"Very Low Value Customers","UnMarried_employed","Ranchi","Jharkhand"
"640",133704,1,0.293350717,0,0.684572142,1600,12,0,1,1,0,69,"Single",0,1,1,6.86885668866676,"Very Low Value Customers","Retired","Jammu","JK"
"641",138626,1,0.9999999,1,0.209244222,1600,3,1,0,0,0,31,"Single",0,0,3,6.88217326530782,"Very Low Value Customers","Married_with_youndKids","Jammu","JK"
"642",139308,1,0.895300276,1,0.284821986,1600,9,1,0,0,0,40,"Single",1,1,2,6.88300555134789,"Very Low Value Customers","Married_with_youndKids","Dispur","Assam"
"643",143210,1,0.379124175,0,0.219862586,1600,3,0,0,0,0,65,"Single",0,0,3,6.89299298382868,"Very Low Value Customers","Retired","Ranchi","Jharkhand"
"644",144737,1,0.122713019,1,2.359775141,1600,16,0,3,0,1,52,"Single",3,0,3,6.89798670006908,"Very Low Value Customers","Pre-retired","Patna","Bihar"
"645",91443,1,0.48946316,0,0.326466916,1601,4,1,0,0,0,34,"Married",0,1,2,6.91546470691047,"Very Low Value Customers","Married_with_youndKids","Gangtok","Sikkim"
"646",73859,1,1.444555445,2,0.329177057,1603,7,6,0,1,0,24,"Married",0,0,3,6.92045842315087,"Very Low Value Customers","UnMarried_employed","Ranchi","Jharkhand"
"647",132526,1,0.413586414,0,0.019278607,1607,6,0,0,0,0,52,"Married",0,0,3,6.9271167114714,"Very Low Value Customers","Pre-retired","Kolkata","West Bengal"
"648",147704,1,1.029980013,3,0.898946063,1612,4,0,2,0,0,34,"Single",2,0,2,6.93793642999226,"Very Low Value Customers","Married_with_youndKids","Lucknow","Uttar Pradesh"
"649",23471,1,0.9999999,0,0.495975232,1614,4,0,1,0,1,68,"Married",0,0,2,6.94126557415253,"Very Low Value Customers","Retired","Jammu","JK"
"650",45569,1,0.9999999,2,0.220915842,1615,3,1,0,0,1,30,"Single",1,1,3,6.94459471831279,"Very Low Value Customers","Married_with_youndKids","Ranchi","Jharkhand"
"651",107442,1,0.207983361,1,0.084158416,1615,3,1,0,0,0,27,"Single",0,1,2,6.94542700435286,"Very Low Value Customers","UnMarried_employed","Bhopal","Madhya Pradesh"
"652",38286,1,0,0,0.561998766,1620,8,0,0,0,0,28,"Single",0,1,2,6.95374986475352,"Very Low Value Customers","Married_with_youndKids","Thiruvananthapuram","Kerala"
"653",59035,1,0.009029345,0,0,1620,1,1,0,0,0,67,"Single",3,0,1,6.95458215079358,"Very Low Value Customers","Retired","Kohima","Nagaland"
"654",24351,1,0.9999999,0,0.002458513,1626,0,0,0,0,0,55,"Single",0,0,2,6.97206015763498,"Very Low Value Customers","Pre-retired","Kohima","Nagaland"
"655",71883,1,0.9999999,0,0.041154791,1627,0,1,0,0,1,56,"Married",0,0,3,6.97455701575517,"Very Low Value Customers","Pre-retired","Thiruvananthapuram","Kerala"
"656",90095,1,0.990007138,1,0.459227468,1630,6,0,0,0,1,26,"Single",0,1,2,6.98287987615584,"Very Low Value Customers","UnMarried_employed","Srinagar","JK"
"657",90379,1,0.9999999,0,0.287553648,1630,2,0,0,0,0,23,"Married",0,1,1,6.9837121621959,"Very Low Value Customers","UnMarried_employed","Shillong","Meghalaya"
"658",28692,1,0.723410145,0,1.424131627,1640,13,0,3,1,1,49,"Single",2,1,2,7.00285474111743,"Very Low Value Customers","Pre-retired","Imphal","Manipur"
"659",126170,1,0.927349478,0,0.405240707,1640,6,0,0,0,0,24,"Married",0,0,1,7.00868074339789,"Very Low Value Customers","UnMarried_employed","Bhubaneswar","Odisha(Orissa)"
"660",7033,1,0.9999999,98,0,1647,0,98,0,98,0,29,"Single",0,0,2,7.02782332231942,"Very Low Value Customers","Married_with_youndKids","Gangtok","Sikkim"
"661",83002,1,1.098901099,1,0.614311704,1648,7,0,0,0,0,29,"Single",1,1,1,7.03198475251975,"Very Low Value Customers","Married_with_youndKids","Hyderabad","Andhra Pradesh"
"662",30946,1,0.9999999,1,0.07571169,1650,8,0,0,0,0,42,"Single",3,1,1,7.04030761292041,"Very Low Value Customers","Pre-retired","Imphal","Manipur"
"663",67681,1,0.9999999,0,0.293761357,1650,3,0,0,0,1,57,"Single",1,1,1,7.04946275936114,"Very Low Value Customers","Pre-retired","Bhopal","Madhya Pradesh"
"664",39638,1,1.61752988,2,0.276570048,1655,2,4,0,0,0,50,"Single",0,0,2,7.07609591264326,"Very Low Value Customers","Pre-retired","Bhopal","Madhya Pradesh"
"665",87385,1,0.559053454,0,2.314423657,1656,17,0,2,1,0,75,"Single",0,1,2,7.08025734284359,"Very Low Value Customers","Retired","Thiruvananthapuram","Kerala"
"666",146254,1,0.9999999,98,0,1664,0,98,0,98,0,28,"Single",0,0,3,7.09690306364491,"Very Low Value Customers","Married_with_youndKids","Dispur","Assam"
"667",4964,1,0.291306359,0,0.518296341,1666,9,0,1,0,0,42,"Single",0,0,2,7.10272906592538,"Very Low Value Customers","Pre-retired","Chennai","Tamil Nadu"
"668",98206,1,1.100316356,1,3.50329934,1666,12,0,0,0,0,66,"Single",1,0,1,7.14684022604889,"Very Low Value Customers","Retired","Chennai","Tamil Nadu"
"669",119975,1,0.751730621,5,0.308338332,1666,13,0,0,0,1,48,"Married",2,1,1,7.15765994456975,"Very Low Value Customers","Pre-retired","Gandhinagar","Gujarat"
"670",121002,1,0.843510098,0,1.718056389,1666,9,0,1,0,0,76,"Married",0,1,2,7.15849223060982,"Very Low Value Customers","Retired","Raipur","Chhattisgarh"
"671",75710,1,0.585918477,0,3.041366906,1667,13,0,3,0,1,54,"Single",2,0,1,7.18013166765154,"Very Low Value Customers","Pre-retired","Jaipur","Rajasthan"
"672",123892,1,0.07023025,0,0.352905932,1668,21,0,0,0,0,66,"Single",0,1,3,7.19178367221247,"Very Low Value Customers","Retired","Thiruvananthapuram","Kerala"
"673",69300,1,0.687312687,2,0.418562874,1669,4,0,0,0,1,26,"Married",0,0,3,7.19511281637273,"Very Low Value Customers","UnMarried_employed","Gandhinagar","Gujarat"
"674",111377,1,0.612351012,1,1.839616996,1670,8,0,3,0,1,46,"Married",2,1,3,7.198441960533,"Very Low Value Customers","Pre-retired","Jammu","JK"
"675",117383,1,0.973421927,0,0.058577406,1672,2,1,0,0,1,32,"Married",0,0,1,7.20177110469326,"Very Low Value Customers","Married_with_youndKids","Kohima","Nagaland"
"676",140908,1,0.906562483,2,0.680406213,1673,12,0,0,0,1,62,"Single",0,0,2,7.20510024885353,"Very Low Value Customers","Retired","Srinagar","JK"
"677",41629,1,0.89276808,0,0.144305307,1676,1,0,0,0,0,74,"Married",0,0,2,7.21675225341445,"Very Low Value Customers","Retired","Dehradun","Uttarakhand"
"678",13485,1,0.9999999,1,0.903628792,1680,5,0,1,1,1,37,"Single",2,0,2,7.22507511381512,"Very Low Value Customers","Married_with_youndKids","Gandhinagar","Gujarat"
"679",23250,1,0.936288089,3,1.099345628,1680,9,0,1,0,0,34,"Single",4,0,1,7.22590739985518,"Very Low Value Customers","Married_with_youndKids","Dispur","Assam"
"680",52879,1,1.624584718,0,0.420582986,1680,3,1,0,2,0,39,"Single",2,1,1,7.22673968589525,"Very Low Value Customers","Married_with_youndKids","Chandigarh","Haryana"
"681",83546,1,1.022790884,0,0.209399167,1680,6,0,0,0,0,25,"Single",0,0,3,7.23006883005551,"Very Low Value Customers","UnMarried_employed","Srinagar","JK"
"682",120713,1,0.79568953,2,0.815585961,1680,5,0,0,1,1,44,"Single",3,0,2,7.23672711837604,"Very Low Value Customers","Pre-retired","Shimla","Himachal Pradesh"
"683",2574,1,2.760956175,0,0.470273484,1681,3,4,0,0,0,65,"Single",0,1,3,7.23922397649624,"Very Low Value Customers","Retired","Lucknow","Uttar Pradesh"
"684",47611,1,0.9999999,3,0.20783848,1683,2,2,0,0,0,39,"Single",3,0,2,7.24338540669657,"Very Low Value Customers","Married_with_youndKids","Hyderabad","Andhra Pradesh"
"685",77114,1,0.9999999,0,0.15480427,1685,2,0,0,0,0,56,"Married",0,1,1,7.24837912293697,"Very Low Value Customers","Pre-retired","Hyderabad","Andhra Pradesh"
"686",120860,1,0.9999999,0,0.030805687,1687,3,0,0,0,0,24,"Single",0,1,3,7.25087598105717,"Very Low Value Customers","UnMarried_employed","Hyderabad","Andhra Pradesh"
"687",95329,1,0.787511231,2,1.554174067,1688,6,1,1,1,1,48,"Single",3,1,3,7.2550374112575,"Very Low Value Customers","Pre-retired","Kohima","Nagaland"
"688",146863,1,0.04757394,0,0.772458629,1691,12,0,1,0,0,56,"Single",0,0,2,7.26585712977836,"Very Low Value Customers","Pre-retired","Thiruvananthapuram","Kerala"
"689",126531,1,0.9999999,0,0.213317619,1696,2,0,0,0,0,23,"Single",0,0,3,7.28000599245949,"Very Low Value Customers","UnMarried_employed","Thiruvananthapuram","Kerala"
"690",4299,1,0.976804639,1,0.231628454,1700,2,3,0,0,1,48,"Single",0,1,2,7.29498714118068,"Very Low Value Customers","Pre-retired","Patna","Bihar"
"691",8535,1,0.9999999,0,0,1700,0,0,0,0,1,44,"Married",0,1,3,7.30497457366148,"Very Low Value Customers","Pre-retired","Chandigarh","Haryana"
"692",10246,1,0.9999999,98,0,1700,0,98,0,98,0,28,"Single",0,1,2,7.30663914574161,"Very Low Value Customers","Married_with_youndKids","Imphal","Manipur"
"693",12097,1,0.360599338,1,0.76366843,1700,11,0,1,3,1,30,"Single",0,0,3,7.30830371782174,"Very Low Value Customers","Married_with_youndKids","Dehradun","Uttarakhand"
"694",12313,1,0.990351482,0,0.048206937,1700,6,0,0,0,0,24,"Married",0,1,2,7.30913600386181,"Very Low Value Customers","UnMarried_employed","Thiruvananthapuram","Kerala"
"695",12956,1,1.080851989,3,0.771898883,1700,6,3,0,0,0,35,"Single",1,0,2,7.30996828990187,"Very Low Value Customers","Married_with_youndKids","Bangalore","Karnataka"
"696",19460,1,0.9999999,0,0.352145797,1700,3,0,0,0,0,54,"Married",0,0,3,7.32078800842273,"Very Low Value Customers","Pre-retired","Itanagar","Arunachal Pradesh"
"697",24155,1,0.9999999,0,0.320987654,1700,2,0,0,1,1,25,"Single",0,0,1,7.32494943862307,"Very Low Value Customers","UnMarried_employed","Raipur","Chhattisgarh"
"698",39393,1,0.939553726,0,0.440329218,1700,10,0,0,0,1,58,"Single",0,0,3,7.34492430358466,"Very Low Value Customers","Pre-retired","Kohima","Nagaland"
"699",41020,1,0.077682834,0,0.684303351,1700,13,0,1,1,1,61,"Married",0,0,3,7.34742116170485,"Very Low Value Customers","Retired","Imphal","Manipur"
"700",49720,1,1.672654691,0,0.373897707,1700,2,2,0,0,0,37,"Single",1,1,2,7.35907316626578,"Very Low Value Customers","Married_with_youndKids","Jaipur","Rajasthan"
"701",54929,1,0,2,0.276308054,1700,8,0,0,0,1,25,"Married",0,0,1,7.36489916854625,"Very Low Value Customers","UnMarried_employed","Raipur","Chhattisgarh"
"702",55401,1,0.031798937,0,0.46090535,1700,7,0,1,0,0,73,"Single",0,1,2,7.36573145458631,"Very Low Value Customers","Retired","Kohima","Nagaland"
"703",63656,1,0.641829559,0,0.669018225,1700,6,0,1,0,0,85,"Single",0,1,3,7.3807126033075,"Very Low Value Customers","Retired","Bhubaneswar","Odisha(Orissa)"
"704",69905,1,0.304453133,1,0.387419165,1700,11,0,0,0,1,57,"Single",0,0,3,7.38487403350784,"Very Low Value Customers","Pre-retired","Thiruvananthapuram","Kerala"
"705",75827,1,0.9999999,3,0.710758377,1700,5,2,1,0,0,42,"Single",2,1,1,7.39236460786843,"Very Low Value Customers","Pre-retired","Itanagar","Arunachal Pradesh"
"706",83951,1,0.637362637,1,0.0223398,1700,2,0,0,0,1,25,"Married",0,1,3,7.39735832410883,"Very Low Value Customers","UnMarried_employed","Hyderabad","Andhra Pradesh"
"707",90272,1,0.705179283,0,0.002939447,1700,1,0,0,0,0,60,"Married",0,0,1,7.40901032866976,"Very Low Value Customers","Pre-retired","Dispur","Assam"
"708",103931,1,0.173423014,0,1.159905938,1700,16,0,0,0,1,29,"Married",0,0,3,7.42648833551115,"Very Low Value Customers","Married_with_youndKids","Kohima","Nagaland"
"709",105235,1,0.949346841,0,0.062316285,1700,1,0,0,0,1,25,"Single",0,1,1,7.43064976571148,"Very Low Value Customers","UnMarried_employed","Mumbai","Maharashtra"
"710",109568,1,0.891751452,0,0.39271017,1700,3,0,0,0,0,67,"Single",0,1,1,7.43397890987174,"Very Low Value Customers","Retired","Chennai","Tamil Nadu"
"711",121477,1,0.9999999,0,0.132275132,1700,1,1,0,0,0,22,"Single",0,0,3,7.44896005859294,"Very Low Value Customers","Student","Kohima","Nagaland"
"712",126336,1,1.047904192,2,0.008818342,1700,1,0,0,0,0,61,"Married",0,1,1,7.45395377483333,"Very Low Value Customers","Retired","Dispur","Assam"
"713",127050,1,0.772523695,0,2.035273369,1700,10,0,2,0,0,47,"Married",2,0,2,7.45561834691347,"Very Low Value Customers","Pre-retired","Lucknow","Uttar Pradesh"
"714",133084,1,1.01175779,2,1.366255144,1700,8,0,1,0,1,52,"Married",0,1,1,7.46061206315387,"Very Low Value Customers","Pre-retired","Panjim","Goa"
"715",146551,1,1.12989445,6,0.940035273,1700,8,0,2,0,1,58,"Single",0,0,1,7.47642549791512,"Very Low Value Customers","Pre-retired","Gangtok","Sikkim"
"716",91438,1,0.993513864,1,1.551703878,1701,9,2,2,3,0,62,"Single",0,1,1,7.48308378623565,"Very Low Value Customers","Retired","Aizawl","Mizoram"
"717",107860,1,0.822736752,1,1.965395894,1704,9,0,1,0,0,61,"Single",1,0,3,7.49057436059625,"Very Low Value Customers","Retired","Aizawl","Mizoram"
"718",276,1,0.220823719,1,0.637749121,1705,5,0,0,0,1,46,"Single",0,1,2,7.49307121871645,"Very Low Value Customers","Pre-retired","Kolkata","West Bengal"
"719",34095,1,1.680213191,2,0.818394845,1706,5,2,1,1,0,34,"Single",4,1,3,7.49640036287671,"Very Low Value Customers","Married_with_youndKids","Shimla","Himachal Pradesh"
"720",51120,1,0.9999999,0,0,1706,0,1,0,0,0,24,"Single",0,1,1,7.49723264891678,"Very Low Value Customers","UnMarried_employed","Thiruvananthapuram","Kerala"
"721",120075,1,0.9999999,0,0.185120094,1706,0,4,0,0,1,30,"Single",3,0,2,7.49889722099691,"Very Low Value Customers","Married_with_youndKids","Bhopal","Madhya Pradesh"
"722",24045,1,1.041323205,2,1.682057276,1710,11,7,0,1,1,42,"Married",3,0,3,7.50389093723731,"Very Low Value Customers","Pre-retired","Mumbai","Maharashtra"
"723",144085,1,0.157824342,0,0.353558926,1713,15,0,0,0,0,29,"Single",0,0,2,7.51304608367804,"Very Low Value Customers","Married_with_youndKids","Bangalore","Karnataka"
"724",40419,1,0.9999999,0,0,1714,0,0,0,0,0,63,"Single",2,1,3,7.51471065575817,"Very Low Value Customers","Retired","Thiruvananthapuram","Kerala"
"725",99631,1,1.093249559,2,0.258289703,1718,8,0,0,1,0,60,"Married",1,0,2,7.5238658021989,"Very Low Value Customers","Pre-retired","Gangtok","Sikkim"
"726",10415,1,0.9999999,0,0.507263219,1720,2,1,0,2,1,41,"Single",2,0,1,7.5263626603191,"Very Low Value Customers","Pre-retired","Itanagar","Arunachal Pradesh"
"727",72042,1,0.820907955,1,0.584204413,1721,5,0,0,0,0,49,"Single",0,0,3,7.53302094863963,"Very Low Value Customers","Pre-retired","Panjim","Goa"
"728",28087,1,0,1,0.671875,1727,3,0,1,1,1,73,"Single",0,1,3,7.54550523924062,"Very Low Value Customers","Retired","Srinagar","JK"
"729",91175,1,1.254104211,0,0.080254042,1731,4,1,0,1,1,25,"Married",0,0,1,7.56131867400188,"Very Low Value Customers","UnMarried_employed","Dispur","Assam"
"730",115299,1,0.9999999,1,0.266589729,1732,2,0,0,0,0,33,"Married",0,0,2,7.56381553212208,"Very Low Value Customers","Married_with_youndKids","Panjim","Goa"
